f1_q1d,f1_q2d,f1_q3d,f2_q1d,f2_q2d,f2_q3d,f3_q1d,f3_q2d,f3_q3d,f1_q1,f1_q2,f1_q3,f2_q1,f2_q2,f2_q3,f3_q1,f3_q2,f3_q3,d1_q1,d1_q2,d1_q3,d2_q1,d2_q2,d2_q3,d3_q1,d3_q2,d3_q3,s,s_e,s_d,s1,s2,s3,force
2.5473236140228686,1.1120285431297647,2.5327181599778488,2.534342434338862,1.1042900352502563,2.5766992402670077,2.5456962101456315,1.1247226705319422,2.5753301706442744,2.5473460425915535,1.1120250309018913,2.532746174536722,2.53436575991326,1.1042864777008496,2.5767286181244833,2.545721335316757,1.1247190662546087,2.575362713615182,-2.2428568685137222e-05,3.512227873409831e-06,-2.801455887328466e-05,-2.3325574398374223e-05,3.55754940654995e-06,-2.937785747553773e-05,-2.5125171125479666e-05,3.604277333739337e-06,-3.2542970907624935e-05,0.10497005252602157,0.10496385978695985,0.10496385980042655,0.01695513500161767,0.017383139624736497,0.01820243209756873,-0.6127938761477831,0.0
2.547301002262946,1.1120258929901472,2.532648558980398,2.5343081073477944,1.1042809379266605,2.576662641189439,2.5456710830713476,1.1247299140263154,2.5752909464799347,2.5473234310404127,1.1120223803477791,2.532676572087235,2.5343314336103613,1.1042773798750196,2.5766920182393367,2.5456962101456315,1.1247263091254847,2.5753234907381763,-2.2428777466684906e-05,3.5126423680469904e-06,-2.801310683691008e-05,-2.3326262566833313e-05,3.5580516409130085e-06,-2.937704989766824e-05,-2.5127074283728252e-05,3.604900830641319e-06,-3.254425824154597e-05,0.10496005255119897,0.10495385978696282,0.10495385980042655,0.01695309296308631,0.01738136246828811,0.018201283935690874,-0.6133461866529037,0.0
2.547278390260815,1.112023243511926,2.5325789619607573,2.53427377806316,1.1042718408054109,2.5766260429715238,2.545645954094161,1.124737157902711,2.5752517209805696,2.547300819247023,1.1120197304553638,2.5326069736157897,2.534297105013709,1.1042682822517667,2.576655419213669,2.5456710830713476,1.1247335523784576,2.5752842665256033,-2.242898620803986e-05,3.513056562144554e-06,-2.8011655032454e-05,-2.3326950548767468e-05,3.5585536445306044e-06,-2.9376242144951725e-05,-2.512897718645094e-05,3.6055242533032906e-06,-3.2545545033523475e-05,0.10495005257636073,0.1049438597869658,0.10494385980042656,0.016951051007487897,0.01737958527600227,0.018200135709920164,-0.6138985993180204,0.0
2.547255778016425,1.1120205946948163,2.53250936891869,2.5342394464850813,1.1042627438861503,2.576589445613418,2.5456208232143274,1.1247444021610749,2.575212494146698,2.5472782072113334,1.1120170812243608,2.5325373791221493,2.534262774123425,1.1042591848307328,2.576618821047635,2.545645954094161,1.1247407960134734,2.5752450409779817,-2.2429194908371955e-05,3.513470455669607e-06,-2.801020345912502e-05,-2.3327638343626468e-05,3.5590554173122247e-06,-2.937543421695716e-05,-2.513087983362936e-05,3.6061476016703134e-06,-3.2546831283646326e-05,0.10494005260150673,0.10493385978696879,0.10493385980042656,0.01694900913481634,0.01737780804787654,0.018198987420271488,-0.6144511141477043,0.0
2.547233165529724,1.1120179465385345,2.5324397798539615,2.5342051126136815,1.1042536471685205,2.576552849115279,2.545595690432101,1.1247516468013536,2.5751732659788353,2.547255594933292,1.1120144326544859,2.532467788606079,2.5342284409396334,1.104250087611561,2.5765822237413936,2.5456208232143274,1.1247480400304775,2.575205814095829,-2.2429403567957523e-05,3.513884048762641e-06,-2.8008752117513235e-05,-2.3328325952010484e-05,3.5595569593428984e-06,-2.937462611470245e-05,-2.5132782226482985e-05,3.6067708758652317e-06,-3.254811699360725e-05,0.10493005262663718,0.10492385978697179,0.10492385980042657,0.016946967345065525,0.017376030783908616,0.018197839066759713,-0.6150037311465555,0.0
2.547210552800661,1.1120152990427963,2.532370194766338,2.534170776449084,1.1042445506521652,2.576516253477263,2.5455705557477355,1.1247588918234923,2.575134036477499,2.5472329824128472,1.1120117847454547,2.5323982020673452,2.5341941054624577,1.1042409905938944,2.576545627295101,2.545595690432101,1.1247552844294164,2.575166585879663,-2.242961218631944e-05,3.514297341446143e-06,-2.8007301007267798e-05,-2.3329013373735326e-05,3.5600582705880806e-06,-2.9373817838217384e-05,-2.513468436538696e-05,3.60739407588968e-06,-3.2549402164004534e-05,0.1049200526517521,0.10491385978697478,0.10491385980042657,0.016944925638229448,0.017374253484096137,0.01819669064939973,-0.6155564503191844,0.0
2.547187939829185,1.1120126522073184,2.5323006136555857,2.534136437991413,1.1042354543367274,2.576479658699526,2.5455454191614844,1.1247661372274367,2.575094805643204,2.547210369649948,1.1120091374969845,2.532328619505714,2.534159767692022,1.104231893777376,2.576509031708914,2.5455705557477355,1.1247625292102352,2.57512735633,-2.2429820763182193e-05,3.5147103337742733e-06,-2.800585012828974e-05,-2.332970060882588e-05,3.5605593510452234e-06,-2.9373009387795298e-05,-2.5136586250940854e-05,3.608017201777671e-06,-3.255068679572779e-05,0.10491005267685152,0.10490385978697775,0.10490385980042657,0.016942884014302075,0.017372476148436775,0.018195542168206305,-0.6161092716702163,0.0
2.547165326615246,1.1120100060318165,2.53223103652147,2.534102097240793,1.1042263582218488,2.576443064782225,2.5455202806736015,1.1247733830131335,2.575055573476466,2.5471877566445436,1.1120064909087906,2.5322590409209496,2.5341254276284495,1.1042227971616483,2.576472436982988,2.5455454191614844,1.1247697743728797,2.5750881254473548,-2.2430029297416442e-05,3.5151230256674188e-06,-2.8004399479413797e-05,-2.3330387656418303e-05,3.561060200576191e-06,-2.9372200762610288e-05,-2.5138487882786524e-05,3.6086402534257305e-06,-3.255197088842599e-05,0.10490005270193528,0.10489385978698076,0.10489385980042658,0.01694084247327735,0.017370698776928085,0.018194393623194246,-0.6166621952042708,0.0
2.5471427131587956,1.1120073605160066,2.5321614633637584,2.534067754197348,1.1042172623071727,2.5764064717255164,2.5454951402843395,1.124780629180528,2.5750163399778,2.5471651433965845,1.1120038449805896,2.5321894663128193,2.5340910852718648,1.1042137007463535,2.57643584311748,2.5455202806736015,1.124777019917297,2.5750488932322435,-2.2430237789099474e-05,3.5155354172351225e-06,-2.8002949060981625e-05,-2.3331074516903228e-05,3.5615608192343865e-06,-2.9371391963416386e-05,-2.5140389261917492e-05,3.6092632309244125e-06,-3.2553254443498326e-05,0.10489005272700352,0.10488385978698378,0.10488385980042658,0.016938801015149284,0.017368921369567764,0.01819324501437836,-0.6172152209259911,0.0
2.5471200994597827,1.112004715659606,2.532091894182216,2.5340334088612027,1.1042081665923424,2.576369879529556,2.54546999799395,1.1247878757295662,2.574977105147719,2.5471425299060213,1.1120011997120973,2.5321198956810895,2.5340567406223933,1.1042046045311351,2.576399250112547,2.5454951402843395,1.1247842658434317,2.5750096596851817,-2.243044623846021e-05,3.5159475086107227e-06,-2.800149887352352e-05,-2.3331761190828397e-05,3.5620612070972713e-06,-2.937058299116512e-05,-2.514229038949589e-05,3.609886134388586e-06,-3.255453746256217e-05,0.10488005275205645,0.10487385978698681,0.10487385980042659,0.01693675963991189,0.017367143926353502,0.018192096341773406,-0.617768348840048,0.0
2.547097485518159,1.1120020714623307,2.532022328976611,2.533999061232482,1.104199071077001,2.5763332881945002,2.545444853802685,1.1247951226601942,2.5749378689867366,2.5471199161728033,1.111998555103031,2.5320503290255267,2.5340223936801594,1.104195508515637,2.576362657968345,2.54546999799395,1.1247915121512304,2.574970424806682,-2.243065464442095e-05,3.5163592997228733e-06,-2.8000048915938882e-05,-2.3332447677382062e-05,3.562561364034855e-06,-2.9369773845096316e-05,-2.5144191265218678e-05,3.6105089637228524e-06,-3.255581994533804e-05,0.10487005277709388,0.10486385978698974,0.10486385980042659,0.016934718347559167,0.017365366447282978,0.01819094760539411,-0.6183215789511077,0.0
2.547074871333876,1.1119994279238976,2.5319527677467093,2.5339647113113117,1.1041899757607916,2.5762966977205046,2.545419707710795,1.124802369972358,2.5748986314953646,2.5470973021968826,1.111995911153107,2.5319807663458973,2.5339880444452882,1.1041864126995016,2.57632606668503,2.545444853802685,1.124798758840639,2.5749311885972572,-2.2430863006608437e-05,3.5167707906106625e-06,-2.799859918800663e-05,-2.333313397648439e-05,3.5630612900289607e-06,-2.936896452537188e-05,-2.514609188957125e-05,3.6111317189450216e-06,-3.25571018925668e-05,0.10486005280211586,0.10485385978699274,0.1048538598004266,0.016932677138085165,0.01736358893235383,0.018189798805255165,-0.6188749112638489,0.0
2.547052256906885,1.111996785044024,2.5318832104922797,2.533930359097818,1.1041808806433577,2.576260108107726,2.545394559718532,1.1248096176660036,2.574859392674116,2.54707468797821,1.1119932678620423,2.5319112076419694,2.533953692917906,1.1041773170823723,2.576289476262758,2.545419707710795,1.1248060059116032,2.5748919510574213,-2.243107132490128e-05,3.517181981352689e-06,-2.799714968981975e-05,-2.3333820088316898e-05,3.5635609851013635e-06,-2.9368155032481973e-05,-2.514799226332045e-05,3.611754400113353e-06,-3.255838330535402e-05,0.10485005282712247,0.10484385978699576,0.1048438598004266,0.016930636011483955,0.017361811381563785,0.018188649941371277,-0.6194283457829692,0.0
2.547029642237139,1.1119941428224251,2.5318136572130885,2.5338960045921257,1.1041717857243416,2.5762235193563194,2.5453694098261455,1.124816865741077,2.574820152523501,2.5470520735167375,1.1119906252295535,2.531841652913509,2.533919339098138,1.1041682216638922,2.5762528867016856,2.545394559718532,1.1248132533640698,2.5748527121876847,-2.24312795984748e-05,3.517592871917389e-06,-2.7995700420593597e-05,-2.3334506012329105e-05,3.5640604491621563e-06,-2.9367345365996017e-05,-2.5149892386443853e-05,3.6123770071728295e-06,-3.255966418378295e-05,0.10484005285211362,0.1048338597869987,0.1048338598004266,0.016928594967749556,0.01736003379491049,0.018187501013757122,-0.6199818825131679,0.0
2.54700702732459,1.1119915012588195,2.5317441079089056,2.533861647794362,1.1041626910033875,2.576186931466443,2.545344258033886,1.1248241141975246,2.574780911044031,2.547029458812417,1.1119879832553572,2.531772102160286,2.5338849829861108,1.104159126443705,2.5762162980019694,2.5453694098261455,1.1248205011979842,2.57481347198856,-2.24314878272588e-05,3.518003462391512e-06,-2.7994251380485123e-05,-2.3335191748754806e-05,3.564559682241237e-06,-2.9366535526470316e-05,-2.515179225976397e-05,3.612999540189825e-06,-3.2560944529031126e-05,0.10483005287708942,0.10482385978700172,0.1048238598004266,0.016926554006876104,0.01735825617239168,0.018186352022427327,-0.6205355214591641,0.0
2.546984412169191,1.1119888603529233,2.531674562579498,2.5338272887046527,1.1041535964801383,2.5761503444382505,2.545319104342002,1.124831363035292,2.5747416682362156,2.5470068438652023,1.1119853419391705,2.5317025553820676,2.5338506245819508,1.1041500314214536,2.576179710163765,2.545344258033886,1.1248277494132926,2.574774230460558,-2.2431696011284396e-05,3.5184137528777684e-06,-2.799280256977753e-05,-2.3335877297932294e-05,3.565058684384608e-06,-2.93657255145926e-05,-2.5153691884215767e-05,3.61362199924692e-06,-3.256222434242119e-05,0.10482005290205001,0.10481385978700472,0.10481385980042661,0.016924513128857673,0.01735647851400507,0.018185202967396553,-0.6210892626256997,0.0
2.546961796770895,1.1119862201044546,2.5316050212246353,2.5337929273231254,1.104144502154238,2.576113758271898,2.5452939487507416,1.124838612254326,2.5747024241005634,2.5469842286750453,1.111982701280711,2.5316330125786233,2.533816263885785,1.1041409365967825,2.5761431231872285,2.545319104342002,1.1248349980099412,2.574734987604188,-2.243190415013065e-05,3.5188237434080593e-06,-2.799135398819007e-05,-2.3336562659729364e-05,3.565557455566437e-06,-2.9364915330458634e-05,-2.51555912602267e-05,3.6142443843538913e-06,-3.256350362461871e-05,0.10481005292699541,0.10480385978700772,0.10480385980042661,0.01692247233368842,0.017354700819748395,0.01818405384867936,-0.621643106017528,0.0
2.5469391811296562,1.1119835805131295,2.531535483844085,2.5337585636499074,1.1041354080253294,2.576077172967542,2.545268791260354,1.1248458618545718,2.5746631786375835,2.5469616132418986,1.111980061279696,2.5315634737497192,2.5337819008977402,1.1041318419693336,2.5761065370725147,2.5452939487507416,1.1248422469878765,2.5746957434199587,-2.243211224247251e-05,3.519233433872491e-06,-2.798990563431335e-05,-2.3337247833072478e-05,3.566055995617155e-06,-2.9364104972979414e-05,-2.51574903872091e-05,3.614866695374692e-06,-3.256478237497534e-05,0.10480005295192538,0.10479385978701067,0.10479385980042662,0.01692043162136243,0.0173529230896193,0.01818290466629031,-0.6221970516393914,0.0
2.546916565245428,1.1119809415786666,2.531465950437616,2.5337241976851255,1.1041263140930564,2.5760405885253372,2.5452436318710876,1.1248531118359768,2.5746239318477837,2.546938997565717,1.1119774219358423,2.531493938895125,2.533747535617944,1.1041227475387516,2.5760699518197807,2.545268791260354,1.1248494963470441,2.574656497908379,-2.243232028879479e-05,3.519642824445115e-06,-2.7988457508996813e-05,-2.3337932818770537e-05,3.5665543046548587e-06,-2.936329444343513e-05,-2.515938926660442e-05,3.615488932464825e-06,-3.2566060595469194e-05,0.10479005297684017,0.10478385978701368,0.10478385980042662,0.01691839099187382,0.017351145323615588,0.018181755420243976,-0.622751099496066,0.0
2.546893949118166,1.1119783033007824,2.531396421004999,2.5336898294289076,1.1041172203570628,2.5760040049454407,2.545218470583189,1.1248603621984863,2.5745846837316715,2.5469163816464544,1.1119747832488676,2.5314244080146104,2.533713168046524,1.10411365330468,2.576033367429182,2.5452436318710876,1.1248567460873908,2.5746172510699576,-2.2432528288276326e-05,3.5200519150951656e-06,-2.7987009611460053e-05,-2.3338617616272618e-05,3.5670523825899732e-06,-2.936248374139483e-05,-2.5161287898387915e-05,3.616111095569208e-06,-3.256733828618029e-05,0.1047800530017397,0.10477385978701666,0.10477385980042662,0.016916350445216808,0.017349367521734934,0.018180606110554897,-0.6233052495923294,0.0
2.5468713327478243,1.1119756656791955,2.531326895546003,2.5336554588813827,1.104108126816992,2.575967422228007,2.5451933073969055,1.1248676129420474,2.574545434289753,2.5468937654840653,1.1119721452184899,2.531354881107945,2.5336787981836086,1.1041045592667627,2.575996783900875,2.545218470583189,1.1248639962088625,2.5745780029052017,-2.243273624110135e-05,3.5204607059496985e-06,-2.798556194217726e-05,-2.3339302226074084e-05,3.5675502294928327e-06,-2.936167286774364e-05,-2.5163186283662218e-05,3.6167331847948093e-06,-3.256861544864814e-05,0.10477005302662415,0.10476385978701966,0.10476385980042663,0.016914309981385572,0.017347589683975168,0.01817945673723758,-0.6238595019329854,0.0
2.546848716134358,1.1119730287136234,2.531257374060398,2.533621086042678,1.1040990334724885,2.575930840373192,2.5451681423124835,1.124874864066606,2.5745061835225345,2.546871149078504,1.1119695078444263,2.531285358174898,2.5336444260293254,1.1040954654246433,2.575960201235014,2.5451933073969055,1.1248712467114061,2.5745387534146174,-2.2432944146349137e-05,3.520869196962401e-06,-2.7984114500243683e-05,-2.3339986647519268e-05,3.5680478452580005e-06,-2.936086182191905e-05,-2.5165084422289204e-05,3.6173552000703228e-06,-3.256989208280602e-05,0.10476005305149338,0.10475385978702266,0.10475385980042663,0.01691226960037427,0.01734581181033397,0.018178307300306513,-0.6244138565228372,0.0
2.5468260992777223,1.111970392403784,2.531187856547954,2.5335867109129233,1.1040899403231959,2.5758942593811507,2.545142975330168,1.1248821155721087,2.5744669314305213,2.5468485324297263,1.1119668711263957,2.53121583921524,2.5336100515838043,1.1040863717779659,2.5759236194317556,2.5451681423124835,1.1248784975949673,2.5744995025987114,-2.243315200415505e-05,3.521277388252761e-06,-2.7982667286072244e-05,-2.3340670881051108e-05,3.5685452299479665e-06,-2.9360050604740366e-05,-2.5166982315314434e-05,3.617977141494645e-06,-3.257116819011903e-05,0.10475005307634758,0.10474385978702566,0.10474385980042664,0.016910229302177157,0.01734403390080916,0.018177157799776158,-0.6249683133667128,0.0
2.5468034821778733,1.1119677567493946,2.531118343008441,2.533552333492246,1.1040808473687576,2.5758576792520387,2.5451178064502056,1.1248893674585023,2.5744276780142172,2.546825915537687,1.1119642350641148,2.5311463242287395,2.5335756748471723,1.1040772783263741,2.5758870384912544,2.545142975330168,1.124885748859493,2.574460250457988,-2.2433359813599187e-05,3.5216852797747266e-06,-2.798122029875953e-05,-2.3341354926014064e-05,3.569042383457425e-06,-2.9359239215645137e-05,-2.516887996259915e-05,3.618599008996455e-06,-3.257244377051937e-05,0.1047400531011866,0.10473385978702868,0.10473385980042664,0.016908189086788372,0.017342255955398435,0.018176008235660946,-0.6255228724694392,0.0
2.546780864834768,1.1119651217501736,2.53104883344163,2.533517953780777,1.1040717546088183,2.575821099986012,2.5450926356728405,1.1248966197257322,2.5743884232741268,2.5468032984023425,1.111961599657302,2.5310768132151686,2.5335412958195596,1.1040681850695124,2.575850458413667,2.5451178064502056,1.1248930005049296,2.574420996992952,-2.2433567574667095e-05,3.5220928716243774e-06,-2.7979773538531468e-05,-2.334203878269399e-05,3.569539305825009e-06,-2.935842765525515e-05,-2.5170777365018918e-05,3.6192208026503353e-06,-3.257371882525269e-05,0.10473005312601058,0.10472385978703164,0.10472385980042664,0.016906148954202213,0.017340477974099613,0.01817485860797531,-0.6260775338358648,0.0
2.5467582472483623,1.1119624874058394,2.5309793278472927,2.5334835717786452,1.104062662043022,2.575784521583225,2.545067462998318,1.1249038723737455,2.574349167210754,2.546780681023649,1.1119589649056754,2.5310073061742973,2.5335069145010958,1.104059092007025,2.5758138791991483,2.5450926356728405,1.1249002525312228,2.5743817422041086,-2.2433775286641184e-05,3.522500163787483e-06,-2.797832700473687e-05,-2.3342722450644485e-05,3.5700359969775114e-06,-2.9357615923271245e-05,-2.51726745226598e-05,3.619842522417367e-06,-3.2574993354541666e-05,0.10472005315081945,0.10471385978703467,0.10471385980042665,0.0169041089044129,0.017338699956910474,0.018173708916733616,-0.6266322974708421,0.0
2.546735629418614,1.11195985371611,2.5309098262251983,2.5334491874859806,1.104053569671012,2.5757479440438336,2.5450422884268815,1.1249111254024884,2.5743099098246005,2.5467580634015636,1.1119563308089533,2.530937803105896,2.5334725308919106,1.1040499991385553,2.5757773008478537,2.545067462998318,1.12490750493832,2.57434248609196,-2.2433982949508043e-05,3.522907156360413e-06,-2.797688069760281e-05,-2.3343405930151265e-05,3.5705324569537167e-06,-2.9356804020314968e-05,-2.5174571436397204e-05,3.6204641683721583e-06,-3.257626735963099e-05,0.10471005317561333,0.10470385978703764,0.10470385980042665,0.01690206893741472,0.01733692190382879,0.018172559161950284,-0.627187163379245,0.0
2.5467130113454806,1.1119572206807034,2.53084032857512,2.5334148009029134,1.104044477492434,2.575711367367992,2.545017111958775,1.1249183788119073,2.574270651116169,2.5467354455360436,1.1119536973668542,2.5308683040097373,2.5334381449921346,1.104040906463748,2.5757407233599388,2.5450422884268815,1.1249147577261667,2.5743032286570102,-2.243419056305384e-05,3.523313849408136e-06,-2.7975434617106466e-05,-2.3344089221290985e-05,3.5710286857605314e-06,-2.935599194674501e-05,-2.5176468106880028e-05,3.6210857405569113e-06,-3.257754084147253e-05,0.10470005320039229,0.1046938597870406,0.10469385980042666,0.016900029053201985,0.017335143814852395,0.018171409343639634,-0.6277421315659634,0.0
2.5466903930289195,1.111954588299339,2.5307708348968294,2.5333804120295738,1.104035385506931,2.5756747915558558,2.5449919335942406,1.1249256326019492,2.5742313910859607,2.546712827427046,1.1119510645790958,2.5307988088855917,2.5334037568018974,1.1040318139822478,2.575704146735558,2.545017111958775,1.1249220108947102,2.5742639698997607,-2.2434398126461963e-05,3.5237202429010218e-06,-2.797398876247295e-05,-2.3344772323512434e-05,3.571524683308911e-06,-2.935517970213048e-05,-2.5178364534080688e-05,3.6217072389164666e-06,-3.2578813800141863e-05,0.10469005322515623,0.10468385978704357,0.10468385980042666,0.01689798925176893,0.017333365689979053,0.018170259461816017,-0.6282972020358891,0.0
2.5466677744688893,1.1119519565717342,2.530701345190097,2.533346020866093,1.1040262937141478,2.5756382166075804,2.5449667533335223,1.1249328867725605,2.5741921297344765,2.5466902090745283,1.1119484324453976,2.5307293177332304,2.5333693663213297,1.1040227216936982,2.5756675709748666,2.5449919335942406,1.1249292644438968,2.5742247098207125,-2.243460563921796e-05,3.5241263368569226e-06,-2.797254313330475e-05,-2.334545523657823e-05,3.5720204495578582e-06,-2.935436728643508e-05,-2.5180260718309175e-05,3.6223286634443098e-06,-3.2580086236151876e-05,0.10468005324990515,0.10467385978704659,0.10467385980042666,0.016895949533109886,0.017331587529206553,0.01816910951649371,-0.6288523747939229,0.0
2.546645155665348,1.111949325497609,2.530631859454696,2.533311627412603,1.1040172021137291,2.575601642523321,2.544941571176862,1.1249401413236875,2.574152867062217,2.5466675904784495,1.1119458009654775,2.530659830552426,2.5333349735505637,1.1040136295977443,2.5756309960780213,2.5449667533335223,1.1249365183736733,2.5741854484203675,-2.2434813101310524e-05,3.524532131372765e-06,-2.797109772983106e-05,-2.3346137960774237e-05,3.5725159845464752e-06,-2.9353554700280688e-05,-2.5182156660439403e-05,3.622950014215096e-06,-3.258135815074514e-05,0.10467005327463916,0.1046638597870496,0.10466385980042667,0.01689390989721917,0.01732980933253279,0.018167959507687053,-0.6294076498449866,0.0
2.546622536618255,1.1119466950766812,2.5305623776903983,2.5332772316692336,1.104008110705319,2.5755650693032313,2.5449163871245,1.1249473962552772,2.57411360306968,2.546644971638768,1.1119431701390545,2.530590347342951,2.53330057848973,1.1040045376940308,2.575594422045176,2.544941571176862,1.1249437726839857,2.5741461856992256,-2.243502051293009e-05,3.524937626577267e-06,-2.7969652552533035e-05,-2.334682049659533e-05,3.5730112883459844e-06,-2.9352741944551806e-05,-2.5184052361570932e-05,3.6235712913359786e-06,-3.258262954545557e-05,0.10466005329935844,0.10465385978705258,0.10465385980042667,0.016891870344091144,0.017328031099955576,0.01816680943541028,-0.6299630271940289,0.0
2.546599917327569,1.1119440653086698,2.5304928998969776,2.5332428336361175,1.1039990194885627,2.5755284969474666,2.544891201176679,1.1249546515672764,2.5740743377573656,2.546622352555442,1.1119405399658477,2.5305208681045777,2.5332661811389605,1.1039954459822017,2.575557848876485,2.5449163871245,1.1249510273747814,2.574106921657785,-2.2435227872860133e-05,3.525342822378138e-06,-2.7968207600137216e-05,-2.3347502843071735e-05,3.5735063608035416e-06,-2.9351929018291465e-05,-2.5185947821222794e-05,3.624192494686838e-06,-3.258390041977255e-05,0.1046500533240628,0.10464385978705561,0.10464385980042668,0.016889830873720153,0.017326252831472693,0.01816565929967761,-0.6305185068459893,0.0
2.5465772977932506,1.1119414361932947,2.5304234260742056,2.533208433313386,1.103989928463104,2.575491925456182,2.544866013333639,1.1249619072596313,2.5740350711257713,2.5465997332284314,1.1119379104455756,2.530451392837078,2.5332317814983862,1.103986354461902,2.5755212765721036,2.544891201176679,1.124958282446007,2.574067656296546,-2.2435435180839655e-05,3.525747718833266e-06,-2.7966762872561708e-05,-2.3348185000227445e-05,3.574001201918441e-06,-2.9351115921792226e-05,-2.518784303998605e-05,3.6248136243017537e-06,-3.258517077457208e-05,0.10464005334875227,0.10463385978705857,0.10463385980042668,0.016887791486100565,0.017324474527082013,0.018164509100503275,-0.6310740888058232,0.0
2.54655467801526,1.111938807730274,2.5303539562218558,2.533174030701172,1.103980837628587,2.5754553548295323,2.544840823595621,1.1249691633322891,2.573995803175395,2.5465771136576962,1.1119352815779582,2.5303819215402252,2.53319737956814,1.1039772631327756,2.575484705132187,2.544866013333639,1.1249655378976091,2.5740283896160054,-2.2435642436306635e-05,3.526152315953246e-06,-2.7965318369349185e-05,-2.3348866967772574e-05,3.574495811641994e-06,-2.9350302654952063e-05,-2.5189738018112696e-05,3.625434680166082e-06,-3.258644061029163e-05,0.10463005337342685,0.10462385978706154,0.10462385980042668,0.016885752181226777,0.01732269618678134,0.01816335883790147,-0.6316297730784932,0.0
2.546532057993557,1.1119361799193275,2.530284490339702,2.533139625799609,1.1039717469846577,2.575418785067672,2.544815631962864,1.1249764197851961,2.573956533906734,2.5465544938431965,1.1119326533627136,2.530312454213793,2.533162975348355,1.1039681719944676,2.5754481345568907,2.544840823595621,1.1249727937295337,2.5739891216166626,-2.2435849639503787e-05,3.5265566138752674e-06,-2.7963874091045712e-05,-2.3349548746254467e-05,3.5749901900537407e-06,-2.9349489218721445e-05,-2.519163275675719e-05,3.6260556623951517e-06,-3.258770992853617e-05,0.10462005339808671,0.10461385978706451,0.10461385980042669,0.01688371295909318,0.017320917810568583,0.018162208511886383,-0.6321855596689898,0.0
2.5465094377281026,1.1119335527601741,2.530215028427518,2.5331052186088274,1.1039626565309604,2.5753822161707562,2.5447904384356077,1.1249836766183,2.573917263320283,2.5465318737848928,1.1119300257995617,2.530242990857556,2.5331285688391634,1.1039590810466233,2.5754115648463696,2.544815631962864,1.1249800499417288,2.5739498522990134,-2.243605679022198e-05,3.526960612665533e-06,-2.796243003763355e-05,-2.3350230335749404e-05,3.5754843371612032e-06,-2.934867561345857e-05,-2.519352725656623e-05,3.6266765710312294e-06,-3.2588978730253466e-05,0.10461005342273193,0.10460385978706754,0.10460385980042669,0.016881673819694198,0.017319139398441614,0.018161058122472176,-0.6327414485823198,0.0
2.546486817218858,1.1119309262525339,2.5301455704850784,2.5330708091289624,1.1039535662671405,2.5753456481389385,2.5447652430140906,1.1249909338315467,2.573877991416539,2.5465092534827454,1.1119273988882217,2.5301735314712865,2.5330941600406978,1.1039499902888879,2.575374996000777,2.5447904384356077,1.1249873065341407,2.5739105816635544,-2.2436263887398254e-05,3.5273643122560797e-06,-2.796098620803108e-05,-2.3350911735444204e-05,3.575978252835832e-06,-2.934786183840373e-05,-2.519542151722621e-05,3.6272974059784313e-06,-3.2590247015149e-05,0.10460005344736234,0.10459385978707053,0.1045938598004267,0.01687963476302428,0.017317360950398254,0.01815990766967296,-0.6332974398234854,0.0
2.5464641964657844,1.111928300396126,2.530076116512156,2.5330363973601466,1.1039444761928427,2.5753090809723735,2.544740045698551,1.1249981914248832,2.573838718195996,2.5464866329367153,1.1119247726284134,2.530104076054758,2.533059748953092,1.1039408997209055,2.5753384280202676,2.5447652430140906,1.124994563506716,2.57387130971078,-2.2436470930774154e-05,3.5277677127054667e-06,-2.795954260215915e-05,-2.3351592945362915e-05,3.5764719370772623e-06,-2.9347047893849638e-05,-2.5197315539326587e-05,3.6279181672708807e-06,-3.2591514784096386e-05,0.104590053471978,0.10458385978707349,0.1045838598004267,0.016877595789077812,0.01731558246643639,0.018158757153502816,-0.6338535333975037,0.0
2.5464415754688448,1.1119256751906699,2.530006666508526,2.5330019833025146,1.103935386307712,2.5752725146712168,2.5447148464892275,1.1250054493982562,2.573799443659149,2.5464640121467648,1.1119221470198557,2.5300346246077456,2.5330253355764802,1.1039318093423218,2.5753018609049967,2.544740045698551,1.1250018208594015,2.5738320364411873,-2.2436677920091974e-05,3.528170814072419e-06,-2.795809921993979e-05,-2.335227396552939e-05,3.5769653898852243e-06,-2.934623378008887e-05,-2.5199209323456176e-05,3.6285388549426975e-06,-3.259278203796848e-05,0.10458005349657896,0.10457385978707655,0.1045738598004267,0.016875556897849277,0.017313803946553914,0.018157606573975853,-0.6344097293094073,0.0
2.5464189542280007,1.1119230506358857,2.5299372204739616,2.5329675669562,1.1039262966113927,2.5752359492356214,2.5446896453863572,1.1250127077516132,2.573760167806492,2.5464413911128556,1.1119195220622693,2.529965177130023,2.532990919910996,1.1039227191527812,2.575265294655119,2.5447148464892275,1.1250090785921443,2.5737927618552696,-2.2436884855094304e-05,3.52857361641578e-06,-2.795665606129527e-05,-2.3352954795967556e-05,3.5774586112594974e-06,-2.9345419497413648e-05,-2.5201102870203754e-05,3.6291594690279976e-06,-3.2594048777638084e-05,0.10457005352116529,0.10456385978707955,0.1045638598004267,0.016873518089333163,0.017312025390748727,0.018156455931106156,-0.6349660275642438,0.0
